project_id,transaction_id,tract_geoid_2010,metro_2010,year,cde_name,qlici_amount,city,state,zip,purpose,qalicb_type,multi_cde,multi_tract
WA0087,13109,53033027600,Metropolitan,2011,King County Housing Authority,7117758,Burien,WA,98166,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
WA0087,13110,53033027600,Metropolitan,2011,King County Housing Authority,2682242,Burien,WA,98166,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
WA0087,13104,53033027600,Metropolitan,2011,"HEDC New Markets, Inc",2676728,Burien,WA,98166,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0087,13105,53033027600,Metropolitan,2011,"HEDC New Markets, Inc",1489345,Burien,WA,98166,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0087,13106,53033027600,Metropolitan,2011,"HEDC New Markets, Inc",1593927,Burien,WA,98166,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0088,13111,53027000700,Non-Metropolitan,2011,"Coastal Enterprises, Inc.",24760000,Elma,WA,98541,Business Financing,NRE,YES,NO
WA0088,13112,53027000700,Non-Metropolitan,2010,Ecotrust CDE LLC,12610001,Elma,WA,98541,Business Financing,NRE,YES,NO
WA0089,13113,53031950602,Non-Metropolitan,2011,"HFHI-SA NMTC I, LLC",1587989,Port Townsend,WA,98368,Real Estate – Construction–Housing-Single Family,RE,NO,NO
WA0091,13114,53033008400,Metropolitan,2011,Seattle Investment Fund LLC,5789474,Seatle,WA,98101,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0091,13115,53033008400,Metropolitan,2011,Seattle Investment Fund LLC,1525842,Seatle,WA,98101,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0091,13116,53033008400,Metropolitan,2011,Seattle Investment Fund LLC,2384684,Seatle,WA,98101,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0092,13117,53033026802,Metropolitan,2011,ESIC New Markets Partners LP,12125000,Seattle,WA,98146,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WA0093,13118,53033009300,Metropolitan,2011,Seattle Investment Fund LLC,2000000,Seattle,WA,98134,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0093,13119,53033009300,Metropolitan,2011,Seattle Investment Fund LLC,3000000,Seattle,WA,98134,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0093,13120,53033009300,Metropolitan,2011,Seattle Investment Fund LLC,1880474,Seattle,WA,98134,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0093,13121,53033009300,Metropolitan,2011,Seattle Investment Fund LLC,2819526,Seattle,WA,98134,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0094,13122,53033007900,Metropolitan,2011,Ecotrust CDE LLC,5043210,Seattle,WA,98122,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0094,13123,53033007900,Metropolitan,2011,Ecotrust CDE LLC,1607790,Seattle,WA,98122,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0095,13124,53033007900,Metropolitan,2011,"MBS Urban Initiatives CDE, LLC",5210526,Seattle,WA,98122,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0095,13125,53033007900,Metropolitan,2011,"MBS Urban Initiatives CDE, LLC",1373258,Seattle,WA,98122,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0095,13126,53033007900,Metropolitan,2011,"MBS Urban Initiatives CDE, LLC",2236216,Seattle,WA,98122,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0099,13127,53063002500,Metropolitan,2011,"Urban Research Park CDE, LLC",9100000,Spokane,WA,99202,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0099,13128,53063002500,Metropolitan,2011,"Urban Research Park CDE, LLC",2264200,Spokane,WA,99202,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0099,13129,53063002500,Metropolitan,2011,"Urban Research Park CDE, LLC",2355800,Spokane,WA,99202,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0100,13130,53063010301,Metropolitan,2011,"HFHI-SA NMTC I, LLC",1608238,Spokane,WA,99207,Real Estate – Construction–Housing-Single Family,RE,NO,NO
WA0101,13131,53053063502,Metropolitan,2011,"HFHI-SA NMTC I, LLC",4081327,Tacoma,WA,98465,Real Estate – Construction–Housing-Single Family,RE,NO,NO
WA0102,13132,53011041005,Metropolitan,2011,"Banc of America CDE, LLC",6658018,Vancouver,WA,98660,Business Financing,NRE,YES,NO
WA0102,13133,53011041005,Metropolitan,2011,"Banc of America CDE, LLC",2752608,Vancouver,WA,98660,Business Financing,NRE,YES,NO
WA0102,13134,53011041005,Metropolitan,2011,"Banc of America CDE, LLC",416982,Vancouver,WA,98660,Business Financing,NRE,YES,NO
WA0102,13135,53011041005,Metropolitan,2011,"Banc of America CDE, LLC",172392,Vancouver,WA,98660,Business Financing,NRE,YES,NO
WA0102,13136,53011041005,Metropolitan,2011,"National New Markets Tax Credit Fund, Inc",10631096,Vancouver,WA,98660,Business Financing,NRE,YES,NO
WA0102,13137,53011041005,Metropolitan,2011,"National New Markets Tax Credit Fund, Inc",3368904,Vancouver,WA,98660,Business Financing,NRE,YES,NO
WA0102,13138,53011041005,Metropolitan,2011,"Brownfield Revitalization, LLC",9113193,Vancouver,WA,98660,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WA0102,13139,53011041005,Metropolitan,2011,"Brownfield Revitalization, LLC",2646807,Vancouver,WA,98660,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WA0102,13140,53011041005,Metropolitan,2011,"National Community Fund I, LLC",9113193,Vancouver,WA,98660,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
WA0102,13141,53011041005,Metropolitan,2011,"National Community Fund I, LLC",2646807,Vancouver,WA,98660,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
WA0103,13144,53011041313,Metropolitan,2012,"Wells Fargo Community Development Enterprises, Inc.",6262200,Vancouver,WA,98682,Business Financing,SPE,YES,NO
WA0103,13145,53011041313,Metropolitan,2012,"Wells Fargo Community Development Enterprises, Inc.",2737800,Vancouver,WA,98682,Business Financing,SPE,YES,NO
WA0103,13142,53011041312,Metropolitan,2012,National Community Investment Fund,5726400,Vancouver,WA,98682,Business Financing,NRE,YES,NO
WA0103,13143,53011041312,Metropolitan,2012,National Community Investment Fund,2033600,Vancouver,WA,98682,Business Financing,NRE,YES,NO
WA0104,13148,53053061400,Metropolitan,2013,Low Income Investment Fund,4273068,TACOMA,WA,98405,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0104,13149,53053061400,Metropolitan,2013,Low Income Investment Fund,5527314,TACOMA,WA,98405,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0104,13150,53053061400,Metropolitan,2013,Low Income Investment Fund,3779618,TACOMA,WA,98405,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0104,13151,53053061400,Metropolitan,2012,"USBCDE, LLC",2375895,Tacoma,WA,98405,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0104,13152,53053061400,Metropolitan,2012,"USBCDE, LLC",1124105,Tacoma,WA,98405,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0104,13146,53053061400,Metropolitan,2012,"HEDC New Markets, Inc",7000273,Tacoma,WA,98405,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0104,13147,53053061400,Metropolitan,2012,"HEDC New Markets, Inc",2599727,Tacoma,WA,98405,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0105,13155,53033005802,Metropolitan,2012,Key Community Development New Markets LLC,7926840,Seattle,WA,98119,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0105,13156,53033005802,Metropolitan,2012,Key Community Development New Markets LLC,3304160,Seattle,WA,98119,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0105,13157,53033005802,Metropolitan,2012,Key Community Development New Markets LLC,3860000,Seattle,WA,98119,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0105,13153,53033005802,Metropolitan,2012,"HEDC New Markets, Inc",4870600,Seattle,WA,98119,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0105,13154,53033005802,Metropolitan,2012,"HEDC New Markets, Inc",1849400,Seattle,WA,98119,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0106,13158,53053072601,Metropolitan,2012,"Coastal Enterprises, Inc.",1880000,Tacoma,WA,98405,Business Financing,NRE,NO,NO
WA0108,13159,53033008600,Metropolitan,2012,Seattle Investment Fund LLC,3950000,Seattle,WA,98122,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0108,13160,53033008600,Metropolitan,2012,Seattle Investment Fund LLC,1882225,Seattle,WA,98122,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0108,13161,53033008600,Metropolitan,2012,Seattle Investment Fund LLC,957775,Seattle,WA,98122,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0109,13164,53033009300,Metropolitan,2012,Key Community Development New Markets LLC,14784000,Seattle,WA,98104,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0109,13165,53033009300,Metropolitan,2012,Key Community Development New Markets LLC,5216000,Seattle,WA,98104,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0109,13166,53033009300,Metropolitan,2012,Key Community Development New Markets LLC,14784000,Seattle,WA,98104,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0109,13167,53033009300,Metropolitan,2012,Key Community Development New Markets LLC,5216000,Seattle,WA,98104,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0109,13162,53033009300,Metropolitan,2012,Seattle Investment Fund LLC,10117800,Seattle,WA,98104,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0109,13163,53033009300,Metropolitan,2012,Seattle Investment Fund LLC,3462200,Seattle,WA,98104,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0110,13168,53015001000,Non-Metropolitan,2012,Merrill Lynch Community Development Company,669550,Kelso,WA,98626,Business Financing,NRE,NO,NO
WA0112,13169,53075000900,Metropolitan,2012,Midwest Minnesota Community Development Corporation,11874300,Rosalia,WA,99170,Business Financing,NRE,NO,NO
WA0112,13170,53075000900,Metropolitan,2012,Midwest Minnesota Community Development Corporation,3883200,Rosalia,WA,99170,Business Financing,NRE,NO,NO
WA0113,13171,53035080500,Metropolitan,2005,"Kitsap County NMTC Facilitators I, LLC",1547340,Bremerton,WA,98337,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WA0114,13172,53033009100,Metropolitan,2006,"HEDC New Markets, Inc",14026856,Seattle,WA,98104,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WA0116,13173,53009000900,Non-Metropolitan,2010,Craft3,4559000,Port Angeles,WA,98362,Business Financing,NRE,NO,NO
WA0117,13174,53009001000,Non-Metropolitan,2013,Ecotrust CDE LLC,8420619,Port Angeles,WA,98362,Business Financing,NRE,NO,NO
WA0117,13175,53009001000,Non-Metropolitan,2013,Ecotrust CDE LLC,3708881,Port Angeles,WA,98362,Business Financing,NRE,NO,NO
WA0118,13176,53047970600,Non-Metropolitan,2013,"HEDC New Markets, Inc",6378240,Omak,WA,98841,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
WA0119,13177,53025010600,Non-Metropolitan,2013,"Community Hospitality Healthcare Services, LLC",6314900,Quincy,WA,98848,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
WA0119,13178,53025010600,Non-Metropolitan,2013,"Community Hospitality Healthcare Services, LLC",2415100,Quincy,WA,98848,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
WA0120,13179,53047940100,Non-Metropolitan,2014,Local Initiatives Support Corporation,8443750,Nespelem,WA,99155,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0120,13180,53047940100,Non-Metropolitan,2014,Ecotrust CDE LLC,3362000,Nespelem,WA,99155,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0120,13181,53047940100,Non-Metropolitan,2014,Ecotrust CDE LLC,1488000,Nespelem,WA,99155,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0120,13182,53047940100,Non-Metropolitan,2014,"Waveland Community Development, LLC",16029300,Nespelem,WA,99155,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0120,13183,53047940100,Non-Metropolitan,2014,"Waveland Community Development, LLC",4515816,Nespelem,WA,99155,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0121,13184,53051970200,Non-Metropolitan,2014,Ecotrust CDE LLC,4661640,Usk,WA,99180,Business Financing,SPE,YES,NO
WA0121,13185,53051970200,Non-Metropolitan,2014,Ecotrust CDE LLC,2128360,Usk,WA,99180,Business Financing,SPE,YES,NO
WA0121,13186,53051970200,Non-Metropolitan,2014,"Wells Fargo Community Development Enterprises, Inc.",466164,Usk,WA,99180,Business Financing,SPE,YES,NO
WA0121,13187,53051970200,Non-Metropolitan,2014,"Wells Fargo Community Development Enterprises, Inc.",233836,Usk,WA,99180,Business Financing,SPE,YES,NO
WA0121,13188,53051970200,Non-Metropolitan,2014,"Wells Fargo Community Development Enterprises, Inc.",1997846,Usk,WA,99180,Business Financing,SPE,YES,NO
WA0121,13189,53051970200,Non-Metropolitan,2014,"Wells Fargo Community Development Enterprises, Inc.",1002154,Usk,WA,99180,Business Financing,SPE,YES,NO
WA0122,13190,53025010800,Non-Metropolitan,2014,National Community Investment Fund,4846800,Moses Lake,WA,98837,Business Financing,NRE,NO,NO
WA0122,13191,53025010800,Non-Metropolitan,2014,National Community Investment Fund,1943200,Moses Lake,WA,98837,Business Financing,NRE,NO,NO
WA0123,13192,53033026400,Metropolitan,2015,"USBCDE, LLC",1003147,Seattle,WA,98108,Business Financing,NRE,YES,NO
WA0123,13193,53033026400,Metropolitan,2015,"USBCDE, LLC",496853,Seattle,WA,98108,Business Financing,NRE,YES,NO
WA0123,13194,53033026400,Metropolitan,2015,"CCG Community Partners, LLC",4179778,Seattle,WA,98108,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0123,13195,53033026400,Metropolitan,2015,"CCG Community Partners, LLC",1945222,Seattle,WA,98108,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0124,13198,53033009400,Metropolitan,2015,"Consortium America, LLC",3575083,Seattle,WA,98144,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WA0124,13199,53033009400,Metropolitan,2015,"Consortium America, LLC",1324917,Seattle,WA,98144,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WA0124,13200,53033009400,Metropolitan,2015,"Urban Research Park CDE, LLC",5898884,Seattle,WA,98144,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WA0124,13201,53033009400,Metropolitan,2015,"Urban Research Park CDE, LLC",2101116,Seattle,WA,98144,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WA0124,13196,53033009400,Metropolitan,2015,Seattle Investment Fund LLC,6648083,Seattle,WA,98144,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WA0124,13197,53033009400,Metropolitan,2015,Seattle Investment Fund LLC,2951917,Seattle,WA,98144,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WA0125,13204,53033001300,Metropolitan,2015,Capital Impact Partners,3323000,Seattle,WA,98133,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0125,13205,53033001300,Metropolitan,2015,Capital Impact Partners,1577000,Seattle,WA,98133,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0125,13202,53033001300,Metropolitan,2015,Seattle Investment Fund LLC,5981400,Seattle,WA,98133,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0125,13203,53033001300,Metropolitan,2015,Seattle Investment Fund LLC,2658600,Seattle,WA,98133,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WA0126,13206,53009940000,Non-Metropolitan,2014,"HEDC New Markets, Inc",5343651,Neah Bay,WA,98357,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
WA0126,13207,53009940000,Non-Metropolitan,2014,"HEDC New Markets, Inc",2276669,Neah Bay,WA,98357,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
WA0128,13208,53061053509,Metropolitan,2015,City of Everett CDE LLC,1150000,Arlington,WA,98223,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0128,13209,53061053509,Metropolitan,2015,City of Everett CDE LLC,330000,Arlington,WA,98223,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0129,13210,53061041202,Metropolitan,2015,City of Everett CDE LLC,7500000,Everett,WA,98203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0129,13211,53061041202,Metropolitan,2015,City of Everett CDE LLC,1527840,Everett,WA,98203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0129,13212,53061041202,Metropolitan,2015,City of Everett CDE LLC,220000,Everett,WA,98203,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0130,13213,53061051602,Metropolitan,2015,City of Everett CDE LLC,1950000,Lynnwood,WA,98037,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0131,13214,53061053509,Metropolitan,2015,City of Everett CDE LLC,4500000,Arlington,WA,98223,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0132,13215,53061040800,Metropolitan,2015,City of Everett CDE LLC,8850000,Everett,WA,98201,Business Financing,NRE,NO,NO
WA0133,13216,53077940002,Metropolitan,2015,"Dakotas America, LLC",6587500,Toppenish,WA,98948,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
WA0133,13217,53077940002,Metropolitan,2015,"Dakotas America, LLC",3012500,Toppenish,WA,98948,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
WA0134,13218,53053072000,Metropolitan,2015,"Habitat for Humanity NMTC, LLC",2334474,Tacoma,WA,98445,Real Estate – Construction–Housing-Single Family,RE,NO,NO
WA0135,13219,53033008600,Metropolitan,2015,Seattle Investment Fund LLC,5981400,Seattle,WA,98122,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0135,13220,53033008600,Metropolitan,2015,Seattle Investment Fund LLC,2658600,Seattle,WA,98122,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WA0136,13221,53031950500,Non-Metropolitan,2016,Ecotrust CDE LLC,3964200,Chimacum,WA,98325,Business Financing,NRE,NO,NO
WA0136,13222,53031950500,Non-Metropolitan,2016,Ecotrust CDE LLC,1855800,Chimacum,WA,98325,Business Financing,NRE,NO,NO
WA0137,13223,53001950500,Non-Metropolitan,2016,"National Community Fund I, LLC",6343641,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0137,13224,53001950500,Non-Metropolitan,2016,"National Community Fund I, LLC",6356234,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0137,13225,53001950500,Non-Metropolitan,2016,"National Community Fund I, LLC",4715125,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0137,13226,53001950500,Non-Metropolitan,2016,"Community Hospitality Healthcare Services, LLC",3037800,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0137,13227,53001950500,Non-Metropolitan,2016,"Community Hospitality Healthcare Services, LLC",2644450,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0137,13228,53001950500,Non-Metropolitan,2016,"Community Hospitality Healthcare Services, LLC",2562750,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0137,13229,53001950500,Non-Metropolitan,2016,"Community Hospitality Healthcare Services, LLC",1786941,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0137,13230,53001950500,Non-Metropolitan,2016,"Community Hospitality Healthcare Services, LLC",1555559,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0137,13231,53001950500,Non-Metropolitan,2016,"Community Hospitality Healthcare Services, LLC",1507500,Othello,WA,99344,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WA0139,13232,53053062300,Metropolitan,2017,"RBC Community Development, LLC",4397250,Tacoma,WA,98404,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0139,13233,53053062300,Metropolitan,2017,"RBC Community Development, LLC",1972750,Tacoma,WA,98404,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0141,13234,53013960200,Non-Metropolitan,2017,CEI Capital Management LLC,6782000,Starbuck,WA,99359,Business Financing,NRE,NO,NO
WA0141,13235,53013960200,Non-Metropolitan,2017,CEI Capital Management LLC,2968000,Starbuck,WA,99359,Business Financing,NRE,NO,NO
WA0142,13236,53021020100,Metropolitan,2017,"Brownfield Revitalization, LLC",5330250,Pasco,WA,99301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0142,13237,53021020100,Metropolitan,2017,"Brownfield Revitalization, LLC",2019750,Pasco,WA,99301,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WA0143,13238,53033030314,Metropolitan,2017,Clearinghouse Community Development Financial Institution,6239600,Federal Way,WA,98003,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
WA0143,13239,53033030314,Metropolitan,2017,Clearinghouse Community Development Financial Institution,3070400,Federal Way,WA,98003,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
WA0144,13240,53051970200,Non-Metropolitan,2017,Clearinghouse Community Development Financial Institution,5911200,Cusick,WA,99119,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WA0144,13241,53051970200,Non-Metropolitan,2017,Clearinghouse Community Development Financial Institution,2908800,Cusick,WA,99119,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0001,13242,55067960700,Non-Metropolitan,2005,Johnson Community Development Company,1600000,Antigo,WI,54409,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0002,13243,55043960200,Non-Metropolitan,2008,"BMO Harris New Markets Fund, LLC",215815,boscobel,WI,53805,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0003,13244,55125950700,Non-Metropolitan,2008,"National New Markets Tax Credit Fund, Inc",147500,Boulder Junction,WI,54512,Business Financing,NRE,NO,NO
WI0004,13245,55035001101,Metropolitan,2010,"BMO Harris New Markets Fund, LLC",1000000,Eau Claire,WI,54703,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0005,13246,55077960400,Non-Metropolitan,2008,"BMO Harris New Markets Fund, LLC",240000,endeavor,WI,53930,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0006,13247,55079004400,Metropolitan,2010,"First-Ring Industrial Redevelopment Enterprise, Inc.",5318400,Glendale,WI,53212,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0006,13248,55079004400,Metropolitan,2010,"First-Ring Industrial Redevelopment Enterprise, Inc.",1541600,Glendale,WI,53212,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0007,13249,55009000100,Metropolitan,2007,"BMO Harris New Markets Fund, LLC",3000000,green bay,WI,54303,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0008,13250,55009000900,Metropolitan,2007,Johnson Community Development Company,2375000,Green Bay,WI,54302,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0009,13251,55019950400,Non-Metropolitan,2013,"National New Markets Tax Credit Fund, Inc",13973250,Greenwood,WI,54437,Business Financing,NRE,YES,NO
WI0009,13252,55019950400,Non-Metropolitan,2013,"National New Markets Tax Credit Fund, Inc",4450750,Greenwood,WI,54437,Business Financing,NRE,YES,NO
WI0009,13253,55019950400,Non-Metropolitan,2010,Chase New Markets Corporation,10000000,Greenwood,WI,54437,Business Financing,NRE,YES,NO
WI0009,13254,55019950400,Non-Metropolitan,2012,"USBCDE, LLC",2714000,Greenwood,WI,54437,Business Financing,NRE,YES,NO
WI0009,13255,55019950400,Non-Metropolitan,2012,"USBCDE, LLC",1286000,Greenwood,WI,54437,Business Financing,NRE,YES,NO
WI0010,13256,55113100300,Non-Metropolitan,2005,Johnson Community Development Company,660000,Hayward,WI,54843,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0011,13257,55105000400,Metropolitan,2006,Johnson Community Development Company,1435000,Janesville,WI,53548,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0012,13258,55059000900,Metropolitan,2010,Johnson Community Development Company,2900000,Kenosha,WI,53140,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0013,13259,55059001100,Metropolitan,2007,Johnson Community Development Company,2000000,Kenosha,WI,53143,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0013,13260,55059001100,Metropolitan,2009,Johnson Community Development Company,1000000,Kenosha,WI,53143,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0014,13261,55063000300,Metropolitan,2005,"Wisconsin Community Development Legacy Fund, Inc.",5040000,LaCrosse,WI,54602,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0014,13262,55063000300,Metropolitan,2005,"Wisconsin Community Development Legacy Fund, Inc.",2067045,LaCrosse,WI,54602,Business Financing,NRE,NO,NO
WI0014,13263,55063000300,Metropolitan,2005,"Wisconsin Community Development Legacy Fund, Inc.",2419955,LaCrosse,WI,54602,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0015,13264,55063000100,Metropolitan,2007,"BMO Harris New Markets Fund, LLC",1000000,lacrosse,wi,54603,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0016,13265,55063000300,Metropolitan,2006,"Wisconsin Community Development Legacy Fund, Inc.",2872034,LaCrosse,WI,54601,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0016,13266,55063000300,Metropolitan,2006,"Wisconsin Community Development Legacy Fund, Inc.",796866,LaCrosse,WI,54601,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
